region,difficulty,investor,scenario,strategy,seed,day,gameState,cash,loan,creditLimit,creditUsage,netAssets,inventory,pendingOrders,soldVehicles,csi,trust,badReviews,defaultedDrafts,endingRank,bankruptcy,dismissed,won,months
"tier1","hardcore","gambler","double12","balanced",1,91,"bankrupt",1530518.2645999994,10344826,8675744,1.192384883648019,1119296.2645999994,30,0,38,95.677142857143,67,1,0,"",true,false,false,4
"tier1","hardcore","gambler","double12","balanced",2,121,"bankrupt",2082870.644600004,10699058,8718536,1.2271622208132191,1416479.0446000043,30,0,61,97.91100000000043,78,1,0,"",true,false,false,5
"tier1","hardcore","gambler","double12","balanced",3,211,"dismissed",9506814.380200002,8506315,10544826,0.8066813999586148,1594499.3802000023,2,0,63,95.29999999999997,14,3,0,"",false,true,false,8
"tier1","hardcore","gambler","double12","balanced",4,121,"bankrupt",1503366.0384000028,9673855,9099223,1.0631517658156087,1250415.8384000026,27,0,69,97,72,1,0,"",true,false,false,5
"tier1","hardcore","gambler","double12","balanced",5,241,"bankrupt",4312897.6142,11816282,11184012,1.0565333799713377,941044.4142000005,25,4,133,92.6500000000001,88,1,0,"",true,false,false,9
"tier1","hardcore","gambler","double12","balanced",6,61,"bankrupt",1713466.1523999989,10368822,9322350,1.1122540990200969,857001.7523999978,30,0,25,96.47342857142866,62,1,0,"",true,false,false,3
"tier1","hardcore","gambler","double12","balanced",7,211,"dismissed",9423925.542200012,9480216,10524435,0.9007814671286392,8740309.542200014,29,0,127,95.25000000000016,34,3,0,"",false,true,false,8
"tier1","hardcore","gambler","double12","balanced",8,241,"dismissed",8541237.1708,6285041,10307294,0.6097663460458196,9978196.1708,26,0,124,95.29999999999991,30,3,0,"",false,true,false,9
"tier1","hardcore","gambler","double12","aggressive",1,360,"won",22382518.747399915,7184118,12780794,0.5621026361898955,16311875.147399914,3,0,382,100,52,1,0,"regional_star",false,false,true,12
"tier1","hardcore","gambler","double12","aggressive",2,301,"dismissed",10129602.526653886,8349053.638337171,10698032,0.7804289273332862,7921091.2883167155,20,0,248,99.24857142857083,44,3,0,"",false,true,false,11
"tier1","hardcore","gambler","double12","aggressive",3,181,"bankrupt",2687771.3731999993,9900000,8867341,1.1164564439328544,2503146.5731999986,30,0,144,98.33428571428541,78,1,0,"",true,false,false,7
"tier1","hardcore","gambler","double12","aggressive",4,241,"dismissed",3987323.18619999,7059716,9187031,0.7684436898057707,3461607.186199989,22,0,119,100,34,3,0,"",false,true,false,9
"tier1","hardcore","gambler","double12","aggressive",5,241,"dismissed",2657538.55227655,8106752.509233229,8859904,0.9149932673348637,339823.6430433206,19,1,101,97,34,3,0,"",false,true,false,9
"tier1","hardcore","gambler","double12","aggressive",6,181,"dismissed",5257792.7299999995,7099497,9499566,0.7473496157613937,3801295.7300000004,19,0,82,100,26,3,0,"",false,true,false,7
"tier1","hardcore","gambler","double12","aggressive",7,181,"dismissed",1950426.165999997,7046890,8685954,0.8112971816337042,1765200.1659999974,23,0,76,99.41671428571414,26,3,0,"",false,true,false,7
"tier1","hardcore","gambler","double12","aggressive",8,211,"dismissed",4224995.608799992,4984036,9245498,0.5390770729710828,7259959.608799992,27,0,142,99.63142857142834,34,3,0,"",false,true,false,8
"tier1","hardcore","gambler","star12","conservative",1,91,"dismissed",1196242.3675999972,2830426,8752190,0.32339631566499355,1174589.167599997,9,0,3,95.1228571428573,6,3,0,"",false,true,false,4
"tier1","hardcore","gambler","star12","conservative",2,360,"won",6437999.332,642000,15349841,0.04182453746589297,6762620.132,1,2,114,91.76037142857082,100,0,0,"regional_star",false,false,true,12
"tier1","hardcore","gambler","star12","conservative",3,91,"dismissed",1322900.0280000006,3207324,8653821,0.3706251839505347,1178848.0280000009,10,0,2,95.44000000000014,6,3,0,"",false,true,false,4
"tier1","hardcore","gambler","star12","conservative",4,211,"dismissed",3497412.8041999843,3064236,9066513,0.3379729340265657,3450024.0041999845,10,0,34,92.15999999999968,24,3,0,"",false,true,false,8
"tier1","hardcore","gambler","star12","conservative",5,241,"dismissed",4987275.204800002,3960000,9433019,0.4198019743202044,4591275.204800002,12,0,45,95.21751428571413,8,3,0,"",false,true,false,9
"tier1","hardcore","gambler","star12","conservative",6,91,"dismissed",1292248.9207999955,3248834,8632283,0.37635860640806146,1100204.5207999954,10,0,3,95.11428571428571,6,3,0,"",false,true,false,4
"tier1","hardcore","gambler","star12","conservative",7,271,"dismissed",2753722.7663999945,2943000,8883565,0.33128591956044673,2780722.7663999945,10,0,28,92.02571428571407,0,3,0,"",false,true,false,10
"tier1","hardcore","gambler","star12","conservative",8,181,"dismissed",2607326.5258000167,2764862,8847552,0.3125002260512286,2812464.5258000167,10,0,21,95.04857142857122,0,3,0,"",false,true,false,7
"tier1","hardcore","gambler","star12","balanced",1,121,"bankrupt",2234981.0455999975,9919835,9158441,1.0831357651373197,705074.045599997,26,1,58,94.60671428571457,70,1,0,"",true,false,false,5
"tier1","hardcore","gambler","star12","balanced",2,91,"bankrupt",1975284.7787999974,9740764,8785156,1.1087753023395372,1032847.9787999988,27,0,41,95.91428571428605,67,1,0,"",true,false,false,4
"tier1","hardcore","gambler","star12","balanced",3,360,"won",11408344.917799974,8782866,10616198,0.8273080438024988,9986709.31779997,24,0,256,98,56,2,0,"regional_star",false,false,true,12
"tier1","hardcore","gambler","star12","balanced",4,360,"won",16334291.998000013,6129946,15612032,0.39264241836040303,16888560.39800001,21,0,282,82.29999999999991,92,0,0,"regional_star",false,false,true,12
"tier1","hardcore","gambler","star12","balanced",5,241,"dismissed",6915437.87820001,7384403,9907347,0.7453461557367477,3714745.27820001,13,0,114,93.10428571428628,44,3,0,"",false,true,false,9
"tier1","hardcore","gambler","star12","balanced",6,241,"dismissed",10232002.249200068,7350600,10723222,0.685484269560026,11110126.249200068,27,0,161,95.05571428571432,44,3,0,"",false,true,false,9
"tier1","hardcore","gambler","star12","balanced",7,181,"dismissed",6266850.5594,7920000,9747795,0.8124914403718995,6662850.5594,28,0,88,96.08285714285743,34,3,0,"",false,true,false,7
"tier1","hardcore","gambler","star12","balanced",8,211,"dismissed",5115303.977599999,8734811,9464515,0.9229010678307341,5171682.577599999,29,0,106,95.20000000000005,44,3,0,"",false,true,false,8
"tier1","hardcore","gambler","star12","aggressive",1,181,"dismissed",2732960.3406,4700057,8878458,0.5293776239072145,5767618.5406,25,0,112,97.84528571428554,36,3,0,"",false,true,false,7
"tier1","hardcore","gambler","star12","aggressive",2,271,"dismissed",5322890.236385426,6158764.687152279,9515581,0.6472294951986934,6185684.326833147,25,0,152,98.20528571428544,23,3,1,"",false,true,false,10
"tier1","hardcore","gambler","star12","aggressive",3,331,"dismissed",18508712.448599994,7519050,12759293,0.5892998930269883,15444662.448599994,15,0,337,99.388571428571,34,3,0,"",false,true,false,12
"tier1","hardcore","gambler","star12","aggressive",4,360,"won",17588727.42939996,8839140,12487586,0.7078341642652151,18083752.22939996,30,0,372,99.66242857142748,70,1,0,"regional_star",false,false,true,12
"tier1","hardcore","gambler","star12","aggressive",5,301,"dismissed",7855408.981600001,6174046,10138580,0.608965555334179,10294362.981600001,29,0,276,99.54571428571371,34,3,0,"",false,true,false,11
"tier1","hardcore","gambler","star12","aggressive",6,181,"dismissed",2695870.438999998,8216345,8869334,0.926376771919966,2330711.741399998,28,0,100,99.47999999999988,34,3,1,"",false,true,false,7
"tier1","hardcore","gambler","star12","aggressive",7,91,"bankrupt",1989834.9206000015,9771429,8918825,1.0955960005942487,1612238.7206000015,27,0,69,95.01671428571414,67,1,0,"",true,false,false,4
"tier1","hardcore","gambler","star12","aggressive",8,271,"dismissed",5071627.807000021,6615017,9453770,0.6997226503289165,5881610.807000022,25,0,166,100,30,3,0,"",false,true,false,10
"nev_hot","rookie","cash_guardian","survive6","conservative",1,180,"won",6689589.210400004,2420442,14501778,0.16690656828424763,7058752.810400004,6,2,55,95.12285714285694,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","conservative",2,91,"dismissed",3181570.4009999996,2219006,8988816,0.24686299063191414,3150973.2009999994,7,0,2,95.28285714285715,26,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","survive6","conservative",3,180,"won",6937409.828,1409000,13499369,0.10437524894682114,7011685.027999999,4,1,48,95.27428571428551,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","conservative",4,180,"won",5036832.022599997,660000,14115502,0.046757104352363806,5303384.822599997,0,2,45,97.19999999999982,84,0,0,"excellent",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","conservative",5,180,"won",5135125.881999999,299910,13031201,0.023014762798916233,5418746.282,0,2,38,95.25714285714272,100,0,0,"excellent",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","conservative",6,180,"won",4856255.58020002,1366804,12590465,0.10855865927112303,4924269.980200021,4,1,30,94.6314285714285,100,0,0,"excellent",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","conservative",7,91,"dismissed",3296915.162000003,1874050,9247438,0.20265613027089233,3242481.1620000023,6,0,4,95.30857142857147,26,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","survive6","conservative",8,180,"won",5547079.805599993,2584000,13116258,0.19700740866792954,5900530.2055999935,8,0,35,95.29999999999967,84,0,0,"excellent",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","balanced",1,180,"won",9155459.990600003,1320000,16519954,0.07990337019098237,10980973.590600003,0,8,166,98.45000000000013,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","balanced",2,180,"won",5705790.212199995,1320000,16475776,0.08011762238088209,8746384.612199996,6,4,114,99.90000000000003,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","balanced",3,180,"won",4188616.057600004,945607,14871267,0.06358617594586931,5465214.657600004,0,8,124,100,100,0,0,"excellent",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","balanced",4,180,"won",7165225.014199999,4063921,16063962,0.25298372842266437,9507727.214199997,13,6,123,96.15000000000006,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","balanced",5,180,"won",6481222.525800002,2708415,15590150,0.17372603855639618,11005993.1258,14,2,152,96.55000000000013,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","balanced",6,121,"dismissed",3780510.4875999917,4733244,9136155,0.5180783382068277,3205266.4875999913,14,0,17,96.5500000000001,28,3,0,"",false,true,false,5
"nev_hot","rookie","cash_guardian","survive6","balanced",7,180,"won",8997561.033599993,4806562,11604495,0.4141982912655829,10564714.233599992,19,0,104,95.30000000000004,88,1,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","balanced",8,180,"won",9365781.927599998,3262885,15835849,0.20604421019675043,11767775.327599999,11,3,142,89.14857142857207,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","aggressive",1,180,"won",8426917.393199999,853495,19255662,0.0443243654775411,14461351.1932,11,6,256,95.08857142857083,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","aggressive",2,180,"won",10890776.822999995,3135352,21597894,0.14516933919575678,18714654.422999993,22,6,261,95.10285714285685,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","aggressive",3,151,"dismissed",4779482.472799994,7257796,9381902,0.7735953754366652,4946686.472799994,25,0,65,98.41714285714274,30,3,0,"",false,true,false,6
"nev_hot","rookie","cash_guardian","survive6","aggressive",4,180,"won",11726892.281799987,854626,22014246,0.0388214976792755,19061910.281799987,8,12,303,95.25714285714255,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","aggressive",5,180,"won",8666887.190200005,3890829,18604419,0.20913466848924442,14229223.790200006,21,6,251,96.6085714285708,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","aggressive",6,91,"bankrupt",3211949.282999996,9122612,9112450,1.0011151775867082,5214182.082999995,29,0,67,96.31142857142844,74,1,0,"",true,false,false,4
"nev_hot","rookie","cash_guardian","survive6","aggressive",7,180,"won",8449097.466799995,2052386,18908065,0.10854553334780688,15780751.466799993,21,6,223,95.30857142857111,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","survive6","aggressive",8,180,"won",16696740.318200001,3782321,23057249,0.16404042824015996,24382022.5182,24,0,293,95.24571428571349,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","cash_guardian","double12","conservative",1,121,"dismissed",3140693.399999995,2180000,8978761,0.24279519189785762,3080992.599999995,7,0,4,95.31142857142859,21,3,0,"",false,true,false,5
"nev_hot","rookie","cash_guardian","double12","conservative",2,360,"won",9622944.714999989,4699320,12834814,0.36613853539287755,7002624.714999989,7,0,41,95.28571428571426,100,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","double12","conservative",3,181,"dismissed",2866714.1959999944,1980000,9780763,0.20243819423903842,3423624.5959999952,7,0,12,95.54285714285703,38,3,0,"",false,true,false,7
"nev_hot","rookie","cash_guardian","double12","conservative",4,91,"dismissed",3267925.599999992,2277000,10009329,0.22748777665316028,3092542.399999992,7,0,2,95.19999999999996,36,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","double12","conservative",5,91,"dismissed",3228892.092799993,2173972,10136136,0.2144773905953906,2988538.4927999936,6,1,5,95.17428571428579,36,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","double12","conservative",6,91,"dismissed",3191880.3999999883,1933000,10105438,0.19128314873635363,3207278.7999999886,6,0,4,96.39999999999998,36,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","double12","conservative",7,360,"dismissed",8518308.381599948,4719360,12548028,0.37610371924576513,5877948.381599948,7,0,33,95.09999999999984,100,0,0,"failed",false,true,false,12
"nev_hot","rookie","cash_guardian","double12","conservative",8,360,"won",8975011.019599952,4129824,11463008,0.36027402231595756,6924187.019599952,7,0,48,95.19999999999963,66,2,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","double12","balanced",1,331,"dismissed",18277868.08880004,9999617,12702505,0.7872161435874263,11248251.08880004,10,0,141,95.09999999999992,8,3,0,"",false,true,false,12
"nev_hot","rookie","cash_guardian","double12","balanced",2,360,"won",28758696.403800014,1008512,24214217,0.04164958131828091,31165526.803800017,1,8,345,95.70000000000017,100,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","double12","balanced",3,301,"dismissed",18531595.024800092,7337755,12764922,0.5748374333975562,19212840.024800092,27,0,185,95,34,3,0,"",false,true,false,11
"nev_hot","rookie","cash_guardian","double12","balanced",4,211,"dismissed",10398622.939399999,7920000,11814377,0.6703696690904649,10794622.939399999,28,0,97,95.09999999999998,44,3,0,"",false,true,false,8
"nev_hot","rookie","cash_guardian","double12","balanced",5,181,"dismissed",5511338.608799984,4717738,9561939,0.49338716760272155,4654600.608799983,13,0,42,94.55000000000014,34,3,0,"",false,true,false,7
"nev_hot","rookie","cash_guardian","double12","balanced",6,360,"won",14533534.2905999,8120288,14312452,0.5673582695683451,9383246.290599898,10,0,105,91.10714285714339,89,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","double12","balanced",7,360,"won",20429483.222799998,5359518,14182879,0.3778864643772255,22991301.222799998,24,0,255,94.85000000000021,88,1,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","double12","balanced",8,301,"dismissed",10766281.72199998,4546085,10854655,0.4188143243612994,12160196.72199998,20,0,158,95.10000000000012,34,3,0,"",false,true,false,11
"nev_hot","rookie","cash_guardian","double12","aggressive",1,211,"dismissed",8787888.639800033,5826953,10367970,0.562014839934915,6487938.039800033,11,0,122,95.19999999999999,44,3,0,"",false,true,false,8
"nev_hot","rookie","cash_guardian","double12","aggressive",2,91,"bankrupt",2876001.0164000015,9629896,8913646,1.0803543241452487,3049743.4164000023,27,0,45,95.04285714285705,58,1,0,"",true,false,false,4
"nev_hot","rookie","cash_guardian","double12","aggressive",3,241,"dismissed",8940393.381000001,8715614,11420656,0.7631447790739866,3788779.381000001,12,0,85,100,40,3,0,"",false,true,false,9
"nev_hot","rookie","cash_guardian","double12","aggressive",4,211,"dismissed",9890165.1844,4467182,10639130,0.4198822648092466,13441983.1844,27,0,166,100,34,3,0,"",false,true,false,8
"nev_hot","rookie","cash_guardian","double12","aggressive",5,360,"won",24408725.461999997,4005456,21608599,0.18536398403246782,30490089.461999997,28,2,397,95.22857142857073,100,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","double12","aggressive",6,360,"won",20833794.85560006,4619478,12825023,0.36019257041488345,20669316.85560006,15,0,361,97.6142857142847,56,2,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","double12","aggressive",7,331,"dismissed",17116029.16919996,1639883,12416693,0.1320708339974259,19835042.96919996,14,0,273,97.29428571428507,30,3,0,"",false,true,false,12
"nev_hot","rookie","cash_guardian","double12","aggressive",8,211,"dismissed",11402932.893200025,7420046,11011271,0.6738591757481948,12001886.893200025,27,0,188,100,34,3,0,"",false,true,false,8
"nev_hot","rookie","cash_guardian","star12","conservative",1,360,"won",8872636.459200088,4265966,12625067,0.3378965038363757,6685670.459200088,7,0,38,95.0828571428571,100,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","star12","conservative",2,91,"dismissed",3177619.867800005,2219592,9110911,0.24361910680501653,3124111.867800005,7,0,2,95,26,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","star12","conservative",3,211,"dismissed",3726967.4689999907,1650000,9122984,0.18086187589499225,4155967.468999991,7,0,19,95.09999999999982,26,3,0,"",false,true,false,8
"nev_hot","rookie","cash_guardian","star12","conservative",4,241,"dismissed",4921777.600000022,2388000,9416907,0.25358644828923127,4909777.600000022,8,0,30,95.2257142857143,28,3,0,"",false,true,false,9
"nev_hot","rookie","cash_guardian","star12","conservative",5,91,"dismissed",3300872.599999996,2286000,10135225,0.22555000012333223,3093872.599999996,7,0,3,95.2628571428571,26,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","star12","conservative",6,91,"dismissed",3200008.3639999963,2186876,8993352,0.24316584072323646,3192020.3639999963,7,0,3,95.02285714285712,26,3,0,"",false,true,false,4
"nev_hot","rookie","cash_guardian","star12","conservative",7,241,"dismissed",3556216.5054000015,1952000,9080978,0.21495482094549728,3683216.505400002,7,0,18,92.4999999999998,2,3,0,"",false,true,false,9
"nev_hot","rookie","cash_guardian","star12","conservative",8,360,"won",10165114.91619999,1650000,12998460,0.12693811420737533,10594114.91619999,7,0,74,92.29999999999967,96,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","star12","balanced",1,360,"won",21534865.911600016,330000,17400059,0.018965452933234307,25533833.911600016,9,1,274,97.1385714285727,100,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","star12","balanced",2,151,"dismissed",3600122.4916,3537733,9091780,0.38911335294078825,3032389.4915999994,10,0,16,95.25285714285728,30,3,0,"",false,true,false,6
"nev_hot","rookie","cash_guardian","star12","balanced",3,360,"won",21069340.214999996,2686656,12871387,0.20873088502427906,20816929.814999998,7,0,232,95.15000000000003,78,1,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","star12","balanced",4,271,"dismissed",9656334.420000024,5167243,10581608,0.4883230412617818,10726091.420000024,21,0,114,97,44,3,0,"",false,true,false,10
"nev_hot","rookie","cash_guardian","star12","balanced",5,331,"dismissed",13442158.70400007,3079717,11512921,0.26750092352757393,13688680.90400007,11,0,177,94.40000000000035,44,3,0,"",false,true,false,12
"nev_hot","rookie","cash_guardian","star12","balanced",6,360,"won",16014500.634199992,7920000,11841161,0.668853332878423,16410500.634199992,28,0,209,93.39999999999989,56,2,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","star12","balanced",7,301,"dismissed",14388908.303199911,5726834,11745821,0.4875635342987093,14899074.30319991,21,0,172,95.24285714285716,34,3,0,"",false,true,false,11
"nev_hot","rookie","cash_guardian","star12","balanced",8,360,"won",15883424.073800083,10677331,14106739,0.7568957644995062,5800093.073800083,2,8,86,90.54285714285737,54,0,0,"excellent",false,false,true,12
"nev_hot","rookie","cash_guardian","star12","aggressive",1,121,"bankrupt",3920844.708199995,11297908,9170677,1.2319600832086879,2612287.908199994,29,0,66,99.83999999999982,70,1,0,"",true,false,false,5
"nev_hot","rookie","cash_guardian","star12","aggressive",2,360,"won",18064101.73939995,9683692,15362995,0.6303257925944779,12835409.739399951,15,0,166,100,98,0,0,"regional_star",false,false,true,12
"nev_hot","rookie","cash_guardian","star12","aggressive",3,211,"dismissed",10641681.68780001,5695694,10824003,0.5262095732974206,9400987.68780001,15,0,151,100,34,3,0,"",false,true,false,8
"nev_hot","rookie","cash_guardian","star12","aggressive",4,241,"dismissed",10814590.89100001,4194242,10866539,0.38597772483032544,13451348.89100001,23,0,154,97.93428571428531,34,3,0,"",false,true,false,9
"nev_hot","rookie","cash_guardian","star12","aggressive",5,271,"dismissed",15309014.802199936,5229773,11972167,0.43682760188694325,14405204.202199936,13,2,232,95.28571428571367,44,3,0,"",false,true,false,10
"nev_hot","rookie","cash_guardian","star12","aggressive",6,91,"bankrupt",3124071.3356000013,11733086,11505952,1.0197405655785805,3396812.535600003,30,0,85,95.28857142857125,84,1,0,"",true,false,false,4
"nev_hot","rookie","cash_guardian","star12","aggressive",7,181,"dismissed",6174937.039400006,5855913,9725184,0.6021390443615257,8041024.039400006,26,0,111,94.34285714285699,34,3,0,"",false,true,false,7
"nev_hot","rookie","cash_guardian","star12","aggressive",8,91,"bankrupt",3137392.9563999986,9347774,8977948,1.041192709068932,2764824.556399999,28,0,25,100,40,2,0,"",true,false,false,4
"nev_hot","rookie","volume_growth","survive6","conservative",1,91,"dismissed",3294942.006399996,2228452,9129537,0.24409255365304944,3203722.8063999964,7,0,3,95.47142857142856,6,3,0,"",false,true,false,4
"nev_hot","rookie","volume_growth","survive6","conservative",2,91,"dismissed",3376262.4000000097,2262000,9148886,0.24724321627791623,3251038.4000000097,7,0,3,95.50571428571425,6,3,0,"",false,true,false,4
"nev_hot","rookie","volume_growth","survive6","conservative",3,91,"dismissed",2995821.847999999,2284660,9156322,0.24951721881340563,3044609.8479999993,7,0,3,95.42285714285714,6,3,0,"",false,true,false,4
"nev_hot","rookie","volume_growth","survive6","conservative",4,121,"dismissed",3282186.453999994,1730324,9136187,0.18939235810300292,3456149.6539999945,6,0,9,95.07428571428574,21,3,0,"",false,true,false,5
"nev_hot","rookie","volume_growth","survive6","conservative",5,180,"won",3816706.040000005,1980000,14842923,0.13339690571729032,4549463.640000004,6,2,37,95.29999999999986,82,0,0,"excellent",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","conservative",6,180,"won",5526719.469600003,660000,15005546,0.0439837377460307,6414235.469600003,0,2,58,92.04571428571404,98,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","conservative",7,180,"won",7565738.031000003,553608,15999386,0.034601827845143554,8131124.431000004,0,2,60,99.49999999999997,98,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","conservative",8,91,"dismissed",3160189,2285000,8983556,0.2543536212163647,3033341.8,7,0,1,95.17428571428565,6,3,0,"",false,true,false,4
"nev_hot","rookie","volume_growth","survive6","balanced",1,151,"dismissed",3896645.441600012,5417599,9164724,0.5911360778567909,2934046.4416000117,15,0,29,95.09999999999997,30,3,0,"",false,true,false,6
"nev_hot","rookie","volume_growth","survive6","balanced",2,180,"won",10896072.273399998,2679015,19294894,0.13884580034489954,13218223.673399998,5,8,174,100,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","balanced",3,180,"won",5837732.094600003,4084006,14759093,0.27671117730608513,5004797.2946000025,7,3,87,95.72142857142899,100,0,0,"excellent",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","balanced",4,180,"won",6138217.744600014,3050168,10985706,0.2776487919847846,8386108.144600013,15,0,88,95.00000000000007,88,1,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","balanced",5,180,"won",5065882.437799993,2089279,9754986,0.21417549958554527,6718417.837799992,10,0,77,97.3042857142861,66,2,0,"excellent",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","balanced",6,180,"won",11496598.571399994,8369413,20388779,0.4104911333827298,11825543.171399996,20,8,146,98.86000000000016,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","balanced",7,180,"won",9970585.137799995,7379988,18994302,0.3885369412363771,13173281.937799994,27,0,149,95.26857142857145,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","balanced",8,180,"won",9835238.529600017,7294595,13411842,0.5438921066919816,10829041.929600015,24,0,108,97,96,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",1,180,"won",5390557.611200017,6992833,13163144,0.5312433716443428,4769250.211200016,18,0,87,97.50285714285691,100,0,0,"excellent",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",2,180,"won",5302909.449000004,8865225,14776247,0.5999645918209137,4877604.449000005,19,6,189,95.4428571428569,100,0,0,"excellent",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",3,180,"won",11425987.1636,3570879,20102857,0.1776304233771349,19539815.363599997,30,0,243,95.13714285714232,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",4,180,"won",7299620.684200024,7326613,9465060,0.7740693667023769,9496895.684200026,29,0,160,99.29999999999971,78,1,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",5,180,"won",10809012.527000014,1238991,20511906,0.060403504189225514,18237640.727000013,13,6,292,95.5685714285711,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",6,180,"won",14416664.904600002,3507358,25331287,0.13845952635568812,19397517.3046,10,12,319,95.44857142857073,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",7,180,"won",7810788.364000002,3960000,22839648,0.17338270712403273,10242191.564000001,6,12,258,95.1199999999994,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","survive6","aggressive",8,180,"won",11409340.075599995,1863270,22582390,0.08250986720183293,21365124.475599993,24,0,300,95.20857142857122,100,0,0,"regional_star",false,false,true,6
"nev_hot","rookie","volume_growth","double12","conservative",1,360,"won",11905158.267600052,3006589,16550959,0.18165648286603817,11424697.267600052,6,0,83,95.2999999999993,84,1,0,"regional_star",false,false,true,12
"nev_hot","rookie","volume_growth","double12","conservative",2,241,"dismissed",6529966.513399962,2272000,9812521,0.2315409057468514,6336966.513399962,7,0,37,95.18857142857141,45,3,0,"",false,true,false,9
"nev_hot","rookie","volume_growth","double12","conservative",3,271,"dismissed",7235277.548799976,2841400,10960275,0.2592453200307474,7066877.548799977,9,0,41,95.13142857142844,51,3,0,"",false,true,false,10
"nev_hot","rookie","volume_growth","double12","conservative",4,360,"won",10447403.492599983,1650000,10676431,0.1545460276004219,11049977.892599983,7,0,100,95.36857142857107,78,1,0,"regional_star",false,false,true,12
"nev_hot","rookie","volume_growth","double12","conservative",5,91,"dismissed",3223889,2275000,9110746,0.24970512842746356,3073701,7,0,2,95.09714285714284,6,3,0,"",false,true,false,4
"nev_hot","rookie","volume_growth","double12","conservative",6,181,"dismissed",4788136.27700001,2039674,9384031,0.21735584633085717,4827462.27700001,7,0,20,92.0999999999999,1,3,0,"",false,true,false,7
"nev_hot","rookie","volume_growth","double12","conservative",7,241,"dismissed",7006524.293000006,2310000,10898511,0.2119555598007838,6775524.293000005,7,0,42,95.38857142857111,55,3,0,"",false,true,false,9
